Line;Date;Time;PD0 (V);PD1 (V);PD2 (V);PD3 (V);PD4 (V);PD5 (degC)
1343;2023/10/11;03:43:53;12;12;11;11;11;12
1344;2023/10/11;03:44:03;11;12;11;11;11;12
1345;2023/10/11;03:44:13;12;12;11;11;11;12
1346;2023/10/11;03:44:23;11;12;11;12;11;12
1347;2023/10/11;03:44:33;12;12;11;12;11;12
1348;2023/10/11;03:44:43;12;12;11;11;11;12
1349;2023/10/11;03:44:53;12;12;11;11;12;12
1350;2023/10/11;03:45:03;12;12;11;11;11;12
1351;2023/10/11;03:45:13;12;12;11;11;11;12
1352;2023/10/11;03:45:23;12;12;11;11;11;12
1353;2023/10/11;03:45:33;12;12;11;11;11;12
1354;2023/10/11;03:45:43;11;12;11;11;11;12
1355;2023/10/11;03:45:53;11;12;11;11;12;12
1356;2023/10/11;03:46:03;12;12;11;12;11;12
1357;2023/10/11;03:46:13;11;12;11;11;11;12
1358;2023/10/11;03:46:23;11;12;11;11;11;12
1359;2023/10/11;03:46:33;11;12;11;11;11;12
1360;2023/10/11;03:46:43;12;12;11;12;11;12
1361;2023/10/11;03:46:53;11;12;11;11;11;12
1362;2023/10/11;03:47:03;12;12;11;11;11;12
1363;2023/10/11;03:47:13;12;12;11;11;11;12
1364;2023/10/11;03:47:23;12;12;11;11;11;12
1365;2023/10/11;03:47:33;12;12;11;11;11;12
1366;2023/10/11;03:47:43;12;12;11;11;11;12
1367;2023/10/11;03:47:53;11;12;11;11;11;11
1368;2023/10/11;03:48:03;12;12;11;11;11;12
1369;2023/10/11;03:48:13;12;12;11;11;11;12
1370;2023/10/11;03:48:23;12;12;11;11;12;12
1371;2023/10/11;03:48:33;12;12;11;11;11;12
1372;2023/10/11;03:48:43;12;12;11;11;11;12
1373;2023/10/11;03:48:53;12;12;11;11;11;12
1374;2023/10/11;03:49:03;11;12;11;11;11;12
1375;2023/10/11;03:49:13;12;12;11;11;11;12
1376;2023/10/11;03:49:23;12;12;11;11;11;12
1377;2023/10/11;03:49:33;12;12;11;11;11;12
1378;2023/10/11;03:49:43;12;12;11;11;11;11
1379;2023/10/11;03:49:53;11;12;11;11;11;12
1380;2023/10/11;03:50:03;12;12;11;11;11;12
1381;2023/10/11;03:50:13;12;12;11;11;11;12
1382;2023/10/11;03:50:23;11;12;11;11;12;12
1383;2023/10/11;03:50:33;12;12;11;11;11;12
1384;2023/10/11;03:50:43;12;12;11;11;11;12
1385;2023/10/11;03:50:53;12;12;11;12;11;12
1386;2023/10/11;03:51:03;11;12;11;11;11;12
1387;2023/10/11;03:51:13;12;12;11;11;11;12
1388;2023/10/11;03:51:23;11;12;11;12;11;12
1389;2023/10/11;03:51:33;12;12;11;11;11;12
1390;2023/10/11;03:51:43;12;12;11;11;11;12
1391;2023/10/11;03:51:53;11;12;11;11;11;12
1392;2023/10/11;03:52:03;12;12;11;12;11;12
1393;2023/10/11;03:52:13;12;12;11;11;11;11
1394;2023/10/11;03:52:23;12;12;11;11;11;12
1395;2023/10/11;03:52:33;11;12;11;11;11;12
1396;2023/10/11;03:52:43;11;12;11;12;11;12
1397;2023/10/11;03:52:53;11;12;11;11;11;12
1398;2023/10/11;03:53:03;12;12;11;11;11;12
1399;2023/10/11;03:53:13;11;12;11;11;11;12
1400;2023/10/11;03:53:23;12;12;11;12;11;11
1401;2023/10/11;03:53:33;12;12;11;12;11;12
1402;2023/10/11;03:53:43;12;12;11;11;11;12
1403;2023/10/11;03:53:53;11;12;11;12;11;12
1404;2023/10/11;03:54:03;11;12;11;11;11;12
1405;2023/10/11;03:54:13;11;12;11;11;11;12
1406;2023/10/11;03:54:23;11;12;11;12;11;12
1407;2023/10/11;03:54:33;11;12;11;11;11;12
1408;2023/10/11;03:54:43;12;12;11;12;11;12
1409;2023/10/11;03:54:53;12;12;11;11;11;12
1410;2023/10/11;03:55:03;11;12;11;11;11;12
1411;2023/10/11;03:55:13;12;12;11;11;11;12
1412;2023/10/11;03:55:23;11;12;11;11;11;11
1413;2023/10/11;03:55:33;11;12;11;11;11;12
1414;2023/10/11;03:55:43;12;12;11;11;11;12
1415;2023/10/11;03:55:53;11;12;11;11;11;12
1416;2023/10/11;03:56:03;12;12;11;11;11;12
1417;2023/10/11;03:56:13;12;12;11;11;11;12
1418;2023/10/11;03:56:23;11;12;11;11;11;11
1419;2023/10/11;03:56:33;11;12;11;11;11;12
1420;2023/10/11;03:56:43;11;12;11;11;11;12
1421;2023/10/11;03:56:53;12;12;11;11;11;12
1422;2023/10/11;03:57:03;11;12;11;11;11;12
1423;2023/10/11;03:57:13;12;12;11;11;11;12
1424;2023/10/11;03:57:23;11;12;11;12;11;12
1425;2023/10/11;03:57:33;12;12;11;11;11;12
1426;2023/10/11;03:57:43;12;12;11;11;11;11
1427;2023/10/11;03:57:53;11;12;11;11;12;12
1428;2023/10/11;03:58:03;12;12;11;12;11;12
1429;2023/10/11;03:58:13;12;12;11;11;11;12
1430;2023/10/11;03:58:23;11;12;11;12;11;12
1431;2023/10/11;03:58:33;12;12;11;11;11;12
1432;2023/10/11;03:58:43;12;12;11;12;11;12
1433;2023/10/11;03:58:53;11;12;11;11;11;12
1434;2023/10/11;03:59:03;12;12;11;12;11;12
1435;2023/10/11;03:59:13;11;12;11;11;11;12
1436;2023/10/11;03:59:23;12;12;11;11;11;12
1437;2023/10/11;03:59:33;12;12;11;12;11;12
1438;2023/10/11;03:59:43;12;12;11;11;12;12
1439;2023/10/11;03:59:53;12;12;11;11;11;12
1440;2023/10/11;04:00:03;12;12;11;11;11;12
1441;2023/10/11;04:00:13;12;12;11;11;11;12
1442;2023/10/11;04:00:23;12;12;11;11;11;12
1443;2023/10/11;04:00:33;12;12;11;11;11;12
1444;2023/10/11;04:00:43;12;12;11;11;11;12
1445;2023/10/11;04:00:53;11;12;11;11;11;12
1446;2023/10/11;04:01:03;11;12;11;12;11;12
1447;2023/10/11;04:01:13;12;12;11;11;11;12
1448;2023/10/11;04:01:23;12;12;11;11;11;12
1449;2023/10/11;04:01:33;12;12;11;11;11;12
1450;2023/10/11;04:01:43;12;12;11;11;11;11
1451;2023/10/11;04:01:53;12;12;11;11;11;12
1452;2023/10/11;04:02:03;12;12;11;11;11;12
1453;2023/10/11;04:02:13;11;12;11;11;11;12
1454;2023/10/11;04:02:23;11;12;11;11;11;12
1455;2023/10/11;04:02:33;12;12;11;11;11;12
1456;2023/10/11;04:02:43;12;12;11;11;11;12
1457;2023/10/11;04:02:53;12;12;11;12;11;12
1458;2023/10/11;04:03:03;12;12;11;11;11;12
1459;2023/10/11;04:03:13;11;12;11;11;11;12
1460;2023/10/11;04:03:23;12;12;11;11;11;12
1461;2023/10/11;04:03:33;12;12;11;12;11;12
1462;2023/10/11;04:03:43;11;12;11;12;11;12
1463;2023/10/11;04:03:53;12;12;11;11;12;12
1464;2023/10/11;04:04:03;12;12;11;11;11;12
1465;2023/10/11;04:04:13;12;12;11;12;12;12
1466;2023/10/11;04:04:23;11;12;11;11;11;12
1467;2023/10/11;04:04:33;12;12;11;11;11;12
1468;2023/10/11;04:04:43;11;12;11;12;11;12
1469;2023/10/11;04:04:53;12;12;11;12;11;12
1470;2023/10/11;04:05:03;11;12;11;11;11;12
1471;2023/10/11;04:05:13;12;12;11;11;11;11
1472;2023/10/11;04:05:23;12;12;11;11;11;12
1473;2023/10/11;04:05:33;12;12;11;11;12;12
1474;2023/10/11;04:05:43;11;12;11;11;11;11
1475;2023/10/11;04:05:53;12;12;11;11;11;12
1476;2023/10/11;04:06:03;12;12;11;11;11;12
1477;2023/10/11;04:06:13;12;12;11;11;11;12
1478;2023/10/11;04:06:23;12;12;11;12;11;12
1479;2023/10/11;04:06:33;12;12;11;11;11;12
1480;2023/10/11;04:06:43;11;12;11;11;11;12
1481;2023/10/11;04:06:53;12;12;11;11;11;11
1482;2023/10/11;04:07:03;12;12;11;11;12;12
1483;2023/10/11;04:07:13;12;12;11;11;11;11
1484;2023/10/11;04:07:23;11;12;11;11;11;12
1485;2023/10/11;04:07:33;11;12;11;12;11;12
1486;2023/10/11;04:07:43;12;12;11;11;12;12
1487;2023/10/11;04:07:53;12;12;11;12;11;12
1488;2023/10/11;04:08:03;11;12;11;11;11;12
1489;2023/10/11;04:08:13;11;12;11;11;11;12
1490;2023/10/11;04:08:23;12;12;11;12;11;12
1491;2023/10/11;04:08:33;12;12;11;11;11;12
1492;2023/10/11;04:08:43;12;12;11;11;11;12
1493;2023/10/11;04:08:53;11;12;11;12;11;12
1494;2023/10/11;04:09:03;11;12;11;11;11;12
1495;2023/10/11;04:09:13;11;12;11;11;11;12
1496;2023/10/11;04:09:23;11;12;11;11;11;12
1497;2023/10/11;04:09:33;11;12;11;11;11;12
1498;2023/10/11;04:09:43;12;12;11;11;11;12
1499;2023/10/11;04:09:53;11;12;11;11;11;12
1500;2023/10/11;04:10:03;12;12;11;11;11;12
1501;2023/10/11;04:10:13;11;12;11;11;11;12
1502;2023/10/11;04:10:23;12;12;11;11;11;12
1503;2023/10/11;04:10:33;11;12;11;11;11;12
1504;2023/10/11;04:10:43;11;12;11;11;11;12
1505;2023/10/11;04:10:53;12;12;11;11;11;12
1506;2023/10/11;04:11:03;12;12;11;11;11;12
1507;2023/10/11;04:11:13;11;12;11;11;11;12
1508;2023/10/11;04:11:23;11;12;11;11;11;12
1509;2023/10/11;04:11:33;12;12;11;11;11;12
1510;2023/10/11;04:11:43;12;12;11;11;11;11
1511;2023/10/11;04:11:53;11;12;11;11;11;12
1512;2023/10/11;04:12:03;11;12;11;11;11;12
1513;2023/10/11;04:12:13;12;12;11;12;11;12
1514;2023/10/11;04:12:23;11;12;11;11;11;12
1515;2023/10/11;04:12:33;11;12;11;11;11;12
1516;2023/10/11;04:12:43;12;12;11;11;12;12
1517;2023/10/11;04:12:53;12;12;11;11;11;12
1518;2023/10/11;04:13:03;12;12;11;11;11;12
1519;2023/10/11;04:13:13;12;12;11;11;11;12
1520;2023/10/11;04:13:23;11;12;11;11;11;12
1521;2023/10/11;04:13:33;11;12;11;11;12;12
1522;2023/10/11;04:13:43;12;12;11;11;11;12
1523;2023/10/11;04:13:53;12;12;11;11;12;12
1524;2023/10/11;04:14:03;12;12;11;12;11;12
1525;2023/10/11;04:14:13;12;12;11;11;11;12
1526;2023/10/11;04:14:23;12;12;11;12;11;12
1527;2023/10/11;04:14:33;12;12;11;11;11;12
1528;2023/10/11;04:14:43;11;12;11;11;11;12
1529;2023/10/11;04:14:53;12;12;11;11;11;12
1530;2023/10/11;04:15:03;11;12;11;11;11;12
1531;2023/10/11;04:15:13;11;12;11;11;11;12
1532;2023/10/11;04:15:23;12;12;11;11;11;12
1533;2023/10/11;04:15:33;12;12;11;11;11;11
1534;2023/10/11;04:15:43;12;12;11;11;12;12
1535;2023/10/11;04:15:53;12;12;11;11;11;12
1536;2023/10/11;04:16:03;12;12;11;11;11;12
1537;2023/10/11;04:16:13;11;12;11;11;12;12
1538;2023/10/11;04:16:23;12;12;11;12;11;12
1539;2023/10/11;04:16:33;11;12;11;11;11;12
1540;2023/10/11;04:16:43;12;12;11;11;11;12
1541;2023/10/11;04:16:53;12;12;11;11;11;12
1542;2023/10/11;04:17:03;12;12;11;12;11;12
1543;2023/10/11;04:17:13;11;12;11;11;11;12
1544;2023/10/11;04:17:23;12;12;11;11;11;12
1545;2023/10/11;04:17:33;12;12;11;11;11;12
1546;2023/10/11;04:17:43;11;12;11;11;11;12
1547;2023/10/11;04:17:53;11;12;11;11;11;12
1548;2023/10/11;04:18:03;11;12;11;11;11;12
1549;2023/10/11;04:18:13;12;12;11;11;11;12
1550;2023/10/11;04:18:23;11;12;11;11;11;12
1551;2023/10/11;04:18:33;12;12;11;11;11;12
1552;2023/10/11;04:18:43;12;12;11;11;11;12
1553;2023/10/11;04:18:53;12;12;11;12;12;12
1554;2023/10/11;04:19:03;12;12;11;11;11;12
1555;2023/10/11;04:19:13;12;12;11;11;11;12
1556;2023/10/11;04:19:23;12;12;11;11;11;12
1557;2023/10/11;04:19:33;12;12;11;11;12;12
1558;2023/10/11;04:19:43;12;12;11;12;11;12
1559;2023/10/11;04:19:53;12;12;11;11;11;12
1560;2023/10/11;04:20:03;4016;12;11;11;11;12
1561;2023/10/11;04:20:13;4018;12;11;11;11;12
1562;2023/10/11;04:20:23;4016;12;11;11;11;12
1563;2023/10/11;04:20:33;4015;12;11;11;11;12
1564;2023/10/11;04:20:43;4019;12;11;11;11;12
1565;2023/10/11;04:20:53;4018;12;11;11;11;12
1566;2023/10/11;04:21:03;4018;12;11;11;11;12
1567;2023/10/11;04:21:13;4017;12;11;11;12;12
1568;2023/10/11;04:21:23;4017;12;11;11;11;12
1569;2023/10/11;04:21:33;4016;12;11;11;11;12
1570;2023/10/11;04:21:43;4019;12;11;11;11;12
1571;2023/10/11;04:21:53;4017;12;11;12;11;12
1572;2023/10/11;04:22:03;4018;12;11;11;11;12
1573;2023/10/11;04:22:13;4017;12;11;11;11;12
1574;2023/10/11;04:22:23;4018;12;11;11;11;12
1575;2023/10/11;04:22:33;4018;12;11;11;11;12
1576;2023/10/11;04:22:43;4016;12;11;11;11;12
1577;2023/10/11;04:22:53;4017;12;11;11;11;12
1578;2023/10/11;04:23:03;4017;12;11;11;11;12
1579;2023/10/11;04:23:13;4016;12;11;11;11;11
1580;2023/10/11;04:23:23;4017;12;11;12;11;12
1581;2023/10/11;04:23:33;4016;12;11;11;11;12
1582;2023/10/11;04:23:43;4016;12;11;12;11;12
1583;2023/10/11;04:23:53;4018;12;11;11;11;12
1584;2023/10/11;04:24:03;4016;12;11;11;11;12
1585;2023/10/11;04:24:13;4017;12;11;11;11;11
1586;2023/10/11;04:24:23;4018;12;11;11;11;12
1587;2023/10/11;04:24:33;4016;12;11;11;11;12
1588;2023/10/11;04:24:43;4017;12;11;11;11;12
1589;2023/10/11;04:24:53;4018;12;11;11;12;12
1590;2023/10/11;04:25:03;4018;12;11;12;11;12
1591;2023/10/11;04:25:13;4015;12;11;12;11;12
1592;2023/10/11;04:25:23;4018;12;11;12;11;12
1593;2023/10/11;04:25:33;4018;12;11;12;11;12
1594;2023/10/11;04:25:43;4019;12;11;11;11;11
1595;2023/10/11;04:25:53;4017;12;11;12;11;12
1596;2023/10/11;04:26:03;4018;12;11;11;11;12
1597;2023/10/11;04:26:13;4018;12;11;11;11;12
1598;2023/10/11;04:26:23;4018;12;11;11;11;12
1599;2023/10/11;04:26:33;4019;12;11;11;11;12
1600;2023/10/11;04:26:43;4018;12;11;11;11;12
1601;2023/10/11;04:26:53;4017;12;11;11;11;12
1602;2023/10/11;04:27:03;4017;12;11;12;11;12
1603;2023/10/11;04:27:13;4016;12;11;11;11;12
1604;2023/10/11;04:27:23;4018;12;11;12;11;12
1605;2023/10/11;04:27:33;4017;12;11;11;11;12
1606;2023/10/11;04:27:43;4018;12;11;12;11;12
1607;2023/10/11;04:27:53;4018;12;11;11;12;12
1608;2023/10/11;04:28:03;4018;12;11;11;11;12
1609;2023/10/11;04:28:13;4018;12;11;11;11;12
1610;2023/10/11;04:28:23;4016;12;11;11;12;12
1611;2023/10/11;04:28:33;4016;12;11;11;11;12
1612;2023/10/11;04:28:43;4018;12;11;11;11;12
1613;2023/10/11;04:28:53;4017;12;11;12;11;12
1614;2023/10/11;04:29:03;4015;12;11;11;11;12
1615;2023/10/11;04:29:13;4017;12;11;11;11;12
1616;2023/10/11;04:29:23;4017;12;11;12;11;11
1617;2023/10/11;04:29:33;4018;12;11;11;11;12
1618;2023/10/11;04:29:43;4017;12;11;11;11;12
1619;2023/10/11;04:29:53;4016;12;11;11;11;12
1620;2023/10/11;04:30:03;4017;12;11;11;11;12
1621;2023/10/11;04:30:13;4018;12;11;12;11;12
1622;2023/10/11;04:30:23;4018;12;11;11;11;12
1623;2023/10/11;04:30:33;4017;12;11;11;11;12
1624;2023/10/11;04:30:43;4018;12;11;11;11;12
1625;2023/10/11;04:30:53;4015;12;11;12;11;12
1626;2023/10/11;04:31:03;4017;12;11;12;11;12
1627;2023/10/11;04:31:13;4017;12;11;11;12;12
1628;2023/10/11;04:31:23;4016;12;11;12;11;12
1629;2023/10/11;04:31:33;4018;12;11;11;11;11
1630;2023/10/11;04:31:43;4017;12;11;11;11;12
1631;2023/10/11;04:31:53;4017;12;11;11;12;12
1632;2023/10/11;04:32:03;4017;12;11;11;11;12
1633;2023/10/11;04:32:13;4018;12;11;11;11;12
1634;2023/10/11;04:32:23;4019;12;11;11;11;11
1635;2023/10/11;04:32:33;4017;12;11;11;11;12
1636;2023/10/11;04:32:43;4018;12;11;11;11;11
1637;2023/10/11;04:32:53;4016;12;11;12;11;12
1638;2023/10/11;04:33:03;4016;12;11;12;11;12
1639;2023/10/11;04:33:13;4018;12;11;11;11;12
1640;2023/10/11;04:33:23;4016;12;11;11;11;12
1641;2023/10/11;04:33:33;4018;12;11;11;11;12
1642;2023/10/11;04:33:43;4019;12;11;12;11;12
1643;2023/10/11;04:33:53;4016;12;11;12;11;12
1644;2023/10/11;04:34:03;4019;12;11;12;11;12
1645;2023/10/11;04:34:13;4018;12;11;11;11;12
1646;2023/10/11;04:34:23;4019;12;11;11;11;12
1647;2023/10/11;04:34:33;4016;12;11;11;11;12
1648;2023/10/11;04:34:43;4018;12;11;12;11;12
1649;2023/10/11;04:34:53;4017;12;11;12;12;12
1650;2023/10/11;04:35:03;4016;12;11;11;12;12
1651;2023/10/11;04:35:13;4020;12;11;11;12;12
1652;2023/10/11;04:35:23;4015;12;11;11;11;12
1653;2023/10/11;04:35:33;4018;12;11;11;11;12
1654;2023/10/11;04:35:43;4018;12;11;11;11;12
1655;2023/10/11;04:35:53;4017;12;11;11;11;12
1656;2023/10/11;04:36:03;4019;12;11;11;11;12
1657;2023/10/11;04:36:13;4018;12;11;11;11;12
1658;2023/10/11;04:36:23;4017;12;11;11;12;12
1659;2023/10/11;04:36:33;4017;12;11;11;11;12
1660;2023/10/11;04:36:43;4018;12;11;11;11;12
1661;2023/10/11;04:36:53;4017;12;11;11;11;12
1662;2023/10/11;04:37:03;4018;12;11;11;11;12
1663;2023/10/11;04:37:13;4017;12;11;11;11;12
1664;2023/10/11;04:37:23;4019;12;11;11;11;12
1665;2023/10/11;04:37:33;4017;12;11;11;11;12
1666;2023/10/11;04:37:43;4016;12;11;11;11;12
1667;2023/10/11;04:37:53;4017;12;11;11;12;12
1668;2023/10/11;04:38:03;4017;12;11;11;11;12
1669;2023/10/11;04:38:13;4017;12;11;11;11;12
1670;2023/10/11;04:38:23;4017;12;11;12;11;12
1671;2023/10/11;04:38:33;4017;12;11;12;11;12
1672;2023/10/11;04:38:43;4018;12;11;11;12;12
1673;2023/10/11;04:38:53;4016;12;11;12;11;12
1674;2023/10/11;04:39:03;4017;12;11;12;11;12
1675;2023/10/11;04:39:13;4018;12;11;11;11;12
1676;2023/10/11;04:39:23;4017;12;11;12;11;12
1677;2023/10/11;04:39:33;4018;12;11;11;11;12
1678;2023/10/11;04:39:43;4019;12;11;11;11;12
1679;2023/10/11;04:39:53;4016;12;11;11;12;12
1680;2023/10/11;04:40:03;4015;12;11;11;11;12
1681;2023/10/11;04:40:13;4018;12;11;11;11;12
1682;2023/10/11;04:40:23;4018;12;11;11;11;12
1683;2023/10/11;04:40:33;4018;12;11;11;11;12
1684;2023/10/11;04:40:43;4018;12;11;11;11;12
1685;2023/10/11;04:40:53;4020;12;11;11;11;12
1686;2023/10/11;04:41:03;4018;12;11;12;11;12
1687;2023/10/11;04:41:13;4017;12;11;11;11;12
1688;2023/10/11;04:41:23;4017;12;11;11;11;12
1689;2023/10/11;04:41:33;4017;12;11;11;11;12
1690;2023/10/11;04:41:43;4017;12;11;12;11;12
1691;2023/10/11;04:41:53;4017;12;11;11;11;12
1692;2023/10/11;04:42:03;4017;12;11;11;11;12
1693;2023/10/11;04:42:13;4017;12;11;11;12;12
1694;2023/10/11;04:42:23;4019;12;11;11;11;12
1695;2023/10/11;04:42:33;4017;12;11;11;11;12
1696;2023/10/11;04:42:43;4017;12;11;11;11;12
1697;2023/10/11;04:42:53;4017;12;11;11;11;12
1698;2023/10/11;04:43:03;4017;12;11;11;11;12
1699;2023/10/11;04:43:13;4016;12;11;11;11;12
1700;2023/10/11;04:43:23;4017;12;11;12;11;12
1701;2023/10/11;04:43:33;4018;12;11;11;11;12
1702;2023/10/11;04:43:43;4017;12;11;11;11;12
1703;2023/10/11;04:43:53;4016;12;11;11;11;12
1704;2023/10/11;04:44:03;4018;12;11;11;12;12
1705;2023/10/11;04:44:13;4019;12;11;11;11;12
1706;2023/10/11;04:44:23;4019;12;11;12;11;12
1707;2023/10/11;04:44:33;4017;12;11;11;11;12
1708;2023/10/11;04:44:43;4018;12;11;11;11;12
1709;2023/10/11;04:44:53;4019;12;11;11;11;12
1710;2023/10/11;04:45:03;4017;12;11;11;11;12
1711;2023/10/11;04:45:13;4016;12;11;11;11;12
1712;2023/10/11;04:45:23;4017;12;11;11;11;12
1713;2023/10/11;04:45:33;4016;12;11;11;11;12
1714;2023/10/11;04:45:43;4017;12;11;11;11;12
1715;2023/10/11;04:45:53;4018;12;11;12;12;12
1716;2023/10/11;04:46:03;4015;12;11;11;11;12
1717;2023/10/11;04:46:13;4016;12;11;11;11;12
1718;2023/10/11;04:46:23;4016;12;11;12;11;12
1719;2023/10/11;04:46:33;4015;12;11;11;11;12
1720;2023/10/11;04:46:43;4016;12;11;11;11;12
1721;2023/10/11;04:46:53;4019;12;11;12;11;12
1722;2023/10/11;04:47:03;4016;12;11;11;11;12
1723;2023/10/11;04:47:13;4017;12;11;11;11;12
1724;2023/10/11;04:47:23;4018;12;11;11;11;12
1725;2023/10/11;04:47:33;4019;12;11;11;11;12
1726;2023/10/11;04:47:43;4019;12;11;12;11;11
1727;2023/10/11;04:47:53;4017;12;11;11;11;12
1728;2023/10/11;04:48:03;4018;12;11;11;11;12
1729;2023/10/11;04:48:13;4017;12;11;11;11;12
1730;2023/10/11;04:48:23;4019;12;11;11;11;11
1731;2023/10/11;04:48:33;4019;12;11;11;12;12
1732;2023/10/11;04:48:43;4017;12;11;11;11;12
1733;2023/10/11;04:48:53;4016;12;11;11;11;12
1734;2023/10/11;04:49:03;4015;12;11;11;11;12
1735;2023/10/11;04:49:13;4016;12;11;12;11;11
1736;2023/10/11;04:49:23;4017;12;11;11;11;12
1737;2023/10/11;04:49:33;4017;12;11;11;11;12
1738;2023/10/11;04:49:43;4015;12;11;12;11;12
1739;2023/10/11;04:49:53;4016;12;11;11;11;11
1740;2023/10/11;04:50:03;4018;12;11;11;11;11
1741;2023/10/11;04:50:13;4018;12;11;11;11;12
1742;2023/10/11;04:50:23;4016;12;11;11;11;12
1743;2023/10/11;04:50:33;4018;12;11;11;11;12
1744;2023/10/11;04:50:43;4016;12;11;12;11;12
1745;2023/10/11;04:50:53;4016;12;11;11;11;12
1746;2023/10/11;04:51:03;4019;12;11;11;11;12
1747;2023/10/11;04:51:13;4017;12;11;12;11;12
1748;2023/10/11;04:51:23;4016;12;11;12;11;12
1749;2023/10/11;04:51:33;4019;12;11;11;11;11
1750;2023/10/11;04:51:43;4014;12;11;11;11;12
1751;2023/10/11;04:51:53;4017;12;11;12;11;12
1752;2023/10/11;04:52:03;4017;12;11;11;11;12
1753;2023/10/11;04:52:13;4018;12;11;11;11;12
1754;2023/10/11;04:52:23;4016;12;11;11;11;12
1755;2023/10/11;04:52:33;4017;12;11;11;11;12
1756;2023/10/11;04:52:43;4018;12;11;11;11;12
1757;2023/10/11;04:52:53;4018;12;11;11;11;12
1758;2023/10/11;04:53:03;4017;12;11;11;11;12
1759;2023/10/11;04:53:13;4018;12;11;11;11;12
1760;2023/10/11;04:53:23;4017;12;11;11;11;12
1761;2023/10/11;04:53:33;4019;12;11;11;11;12
1762;2023/10/11;04:53:43;4017;12;11;11;11;12
1763;2023/10/11;04:53:53;4019;12;11;11;11;12
1764;2023/10/11;04:54:03;4017;12;11;12;11;12
1765;2023/10/11;04:54:13;4018;12;11;11;12;12
1766;2023/10/11;04:54:23;4018;12;11;11;11;12
1767;2023/10/11;04:54:33;4016;12;11;11;11;12
1768;2023/10/11;04:54:43;4018;12;11;11;11;12
1769;2023/10/11;04:54:53;4019;12;11;12;12;12
1770;2023/10/11;04:55:03;4017;12;11;12;12;12
1771;2023/10/11;04:55:13;4017;12;11;12;11;12
1772;2023/10/11;04:55:23;4016;12;11;11;11;12
1773;2023/10/11;04:55:33;4018;12;11;11;11;12
1774;2023/10/11;04:55:43;4018;12;11;12;11;12
1775;2023/10/11;04:55:53;4016;12;11;11;11;12
1776;2023/10/11;04:56:03;4019;12;11;11;11;12
1777;2023/10/11;04:56:13;4014;12;11;11;11;12
1778;2023/10/11;04:56:23;4015;12;11;11;11;12
1779;2023/10/11;04:56:33;4016;12;11;11;11;12
1780;2023/10/11;04:56:43;4016;12;11;11;11;11
1781;2023/10/11;04:56:53;4018;12;11;11;11;12
1782;2023/10/11;04:57:03;4019;12;11;12;11;12
1783;2023/10/11;04:57:13;4016;12;11;11;12;12
1784;2023/10/11;04:57:23;4018;12;11;11;11;12
1785;2023/10/11;04:57:33;4017;12;11;11;11;12
1786;2023/10/11;04:57:43;4017;12;11;11;11;12
1787;2023/10/11;04:57:53;4014;12;11;12;11;12
1788;2023/10/11;04:58:03;4017;12;11;11;11;12
1789;2023/10/11;04:58:13;4017;12;11;11;12;12
1790;2023/10/11;04:58:23;4017;12;11;12;12;12
1791;2023/10/11;04:58:33;4019;12;11;11;11;12
1792;2023/10/11;04:58:43;4017;12;11;11;11;12
1793;2023/10/11;04:58:53;4017;12;11;11;12;12
1794;2023/10/11;04:59:03;4017;12;11;11;11;12
1795;2023/10/11;04:59:13;4018;12;11;11;11;12
1796;2023/10/11;04:59:23;4017;12;11;11;11;12
1797;2023/10/11;04:59:33;4017;12;11;11;12;12
1798;2023/10/11;04:59:43;4015;12;11;12;11;12
1799;2023/10/11;04:59:53;4018;12;11;11;11;12
1800;2023/10/11;05:00:03;4020;12;11;11;11;12
1801;2023/10/11;05:00:13;4017;12;11;11;11;12
1802;2023/10/11;05:00:23;4018;12;11;11;12;12
1803;2023/10/11;05:00:33;4019;12;11;11;11;12
1804;2023/10/11;05:00:43;4018;12;11;11;11;12
1805;2023/10/11;05:00:53;4016;12;11;11;11;12
1806;2023/10/11;05:01:03;4017;12;11;11;11;12
1807;2023/10/11;05:01:13;4018;12;11;11;11;12
1808;2023/10/11;05:01:23;4017;12;11;11;11;12
1809;2023/10/11;05:01:33;4017;12;11;12;11;12
1810;2023/10/11;05:01:43;4015;12;11;12;11;12
1811;2023/10/11;05:01:53;4015;12;11;12;12;12
1812;2023/10/11;05:02:03;4018;12;11;11;11;12
1813;2023/10/11;05:02:13;4018;12;11;11;11;12
1814;2023/10/11;05:02:23;4016;12;11;11;11;12
1815;2023/10/11;05:02:33;4017;12;11;11;11;12
1816;2023/10/11;05:02:43;4017;12;11;12;12;12
1817;2023/10/11;05:02:53;4018;12;11;11;11;12
1818;2023/10/11;05:03:03;4019;12;11;11;11;11
1819;2023/10/11;05:03:13;4016;12;11;11;11;12
1820;2023/10/11;05:03:23;4018;12;11;11;11;12
1821;2023/10/11;05:03:33;4019;12;11;11;11;12
1822;2023/10/11;05:03:43;4017;12;11;12;11;12
1823;2023/10/11;05:03:53;4016;12;11;12;11;12
1824;2023/10/11;05:04:03;4018;12;11;11;11;12
1825;2023/10/11;05:04:13;4017;12;11;11;11;12
1826;2023/10/11;05:04:23;4017;12;11;11;11;12
1827;2023/10/11;05:04:33;4015;12;11;11;11;12
1828;2023/10/11;05:04:43;4017;12;11;12;11;12
1829;2023/10/11;05:04:53;4016;12;11;12;11;12
1830;2023/10/11;05:05:03;11;12;11;12;11;12
