Line; Date; Time; PT0 (degC); PT1 (degC); PT2 (degC); PT3 (degC); PT4 (degC); PT5 (degC); PT6 (degC); PT7 (degC)
2603; 2023/10/11; 07:13:53; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.388278388278387; 27.83882783882784; 27.83882783882784; 27.83882783882784; 0.0
2604; 2023/10/11; 07:14:03; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.716727716727718; 27.77777777777778; 27.83882783882784; 0.0
2605; 2023/10/11; 07:14:13; 28.083028083028083; 27.8998778998779; 27.77777777777778; 28.327228327228326; 27.716727716727718; 27.77777777777778; 27.83882783882784; 0.0
2606; 2023/10/11; 07:14:23; 28.205128205128204; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2607; 2023/10/11; 07:14:33; 28.144078144078144; 27.83882783882784; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2608; 2023/10/11; 07:14:43; 28.083028083028083; 27.8998778998779; 27.77777777777778; 28.327228327228326; 27.77777777777778; 27.77777777777778; 27.8998778998779; 0.0
2609; 2023/10/11; 07:14:53; 28.144078144078144; 27.96092796092796; 27.77777777777778; 28.388278388278387; 27.716727716727718; 27.77777777777778; 27.83882783882784; 0.0
2610; 2023/10/11; 07:15:03; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.96092796092796; 0.0
2611; 2023/10/11; 07:15:13; 28.144078144078144; 27.8998778998779; 27.77777777777778; 28.388278388278387; 27.77777777777778; 27.83882783882784; 27.77777777777778; 0.0
2612; 2023/10/11; 07:15:23; 28.083028083028083; 27.96092796092796; 27.77777777777778; 28.388278388278387; 27.77777777777778; 27.83882783882784; 27.83882783882784; 0.0
2613; 2023/10/11; 07:15:33; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.266178266178265; 27.77777777777778; 27.77777777777778; 27.8998778998779; 0.0
2614; 2023/10/11; 07:15:43; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.77777777777778; 0.0
2615; 2023/10/11; 07:15:53; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.77777777777778; 27.8998778998779; 27.8998778998779; 0.0
2616; 2023/10/11; 07:16:03; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2617; 2023/10/11; 07:16:13; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.96092796092796; 0.0
2618; 2023/10/11; 07:16:23; 28.205128205128204; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2619; 2023/10/11; 07:16:33; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2620; 2023/10/11; 07:16:43; 28.205128205128204; 28.021978021978022; 27.8998778998779; 28.388278388278387; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2621; 2023/10/11; 07:16:53; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.8998778998779; 0.0
2622; 2023/10/11; 07:17:03; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.716727716727718; 27.8998778998779; 27.83882783882784; 0.0
2623; 2023/10/11; 07:17:13; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.716727716727718; 27.77777777777778; 27.77777777777778; 0.0
2624; 2023/10/11; 07:17:23; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.8998778998779; 27.8998778998779; 27.8998778998779; 0.0
2625; 2023/10/11; 07:17:33; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.77777777777778; 27.77777777777778; 27.77777777777778; 0.0
2626; 2023/10/11; 07:17:43; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.77777777777778; 27.83882783882784; 27.83882783882784; 0.0
2627; 2023/10/11; 07:17:53; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2628; 2023/10/11; 07:18:03; 28.021978021978022; 27.8998778998779; 27.77777777777778; 28.327228327228326; 27.77777777777778; 27.77777777777778; 27.77777777777778; 0.0
2629; 2023/10/11; 07:18:13; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.77777777777778; 27.83882783882784; 27.8998778998779; 0.0
2630; 2023/10/11; 07:18:23; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.8998778998779; 0.0
2631; 2023/10/11; 07:18:33; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.96092796092796; 0.0
2632; 2023/10/11; 07:18:43; 28.144078144078144; 27.8998778998779; 27.77777777777778; 28.388278388278387; 27.83882783882784; 27.77777777777778; 27.83882783882784; 0.0
2633; 2023/10/11; 07:18:53; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.8998778998779; 27.8998778998779; 0.0
2634; 2023/10/11; 07:19:03; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.83882783882784; 27.96092796092796; 0.0
2635; 2023/10/11; 07:19:13; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.716727716727718; 27.77777777777778; 27.83882783882784; 0.0
