Line, Datetime, PD0 (V), PD1 (V), PD2 (V), PD3 (V), PD4 (V), PD5 (degC)
0, 2023/10/11 15:56:14, 4.90478515625, 0.015869140625, 0.0146484375, 0.0146484375, 0.0146484375, 0.015869140625
1, 2023/10/11 15:56:24, 4.90478515625, 0.015869140625, 0.0146484375, 0.0146484375, 0.0146484375, 0.015869140625
2, 2023/10/11 15:56:34, 4.90478515625, 0.015869140625, 0.0146484375, 0.0146484375, 0.0146484375, 0.015869140625
