Line;Date;Time;POT1;POT2;POT3;POT4;POT5;POT6;POTref;PT1;PT2;PT3;PTref
0;2023/10/11;15:46:33;1516;2321;1649;2464;2634;2963;1997;1537;1538;1527;1182
1;2023/10/11;15:47:34;1514;2322;1649;2466;2632;2964;1997;1536;1538;1527;1182
2;2023/10/11;15:48:35;1514;2322;1650;2464;2632;2962;1997;1536;1539;1527;1182
3;2023/10/11;15:49:36;1516;2323;1651;2464;2634;2963;1997;1536;1539;1527;1181
4;2023/10/11;15:50:37;1515;2320;1648;2465;2633;2962;1997;1537;1539;1527;1181
