Line;Date;Time;PD0 (V);PD1 (V);PD2 (V);PD3 (V);PD4 (V);PD5 (degC)
29;2023/10/10;16:33:55;4.9072265625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
30;2023/10/10;16:34:05;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
31;2023/10/10;16:34:15;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
32;2023/10/10;16:44:53;2.452392578125;0.00732421875;0.00732421875;0.00732421875;0.00732421875;0.00732421875
33;2023/10/10;16:45:02;4.906005859375;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
34;2023/10/10;16:45:12;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
35;2023/10/10;16:45:22;4.90478515625;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
36;2023/10/10;16:45:32;4.90478515625;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
37;2023/10/10;16:45:42;4.906005859375;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
38;2023/10/10;16:45:52;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
39;2023/10/10;16:46:02;4.90478515625;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
40;2023/10/10;16:46:12;4.906005859375;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
41;2023/10/10;16:46:22;4.884033203125;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
42;2023/10/10;16:46:32;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
43;2023/10/10;16:46:42;4.90478515625;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
44;2023/10/10;16:46:52;4.9072265625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
45;2023/10/10;16:47:02;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
46;2023/10/10;16:47:12;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
47;2023/10/10;16:47:22;4.906005859375;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
48;2023/10/10;16:47:32;4.886474609375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
49;2023/10/10;16:47:42;4.906005859375;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
50;2023/10/10;16:47:52;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
51;2023/10/10;16:48:02;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
52;2023/10/10;16:48:12;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
53;2023/10/10;16:48:22;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
54;2023/10/10;16:48:32;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
55;2023/10/10;16:48:42;4.9072265625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
56;2023/10/10;16:48:52;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
57;2023/10/10;16:49:02;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
58;2023/10/10;16:49:12;4.90478515625;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
59;2023/10/10;16:49:22;4.9072265625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
60;2023/10/10;16:49:32;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
61;2023/10/10;16:49:42;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
62;2023/10/10;16:49:52;4.906005859375;0.0146484375;0.0146484375;0.0146484375;0.0146484375;0.0146484375
63;2023/10/10;16:50:02;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
64;2023/10/10;16:50:12;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
65;2023/10/10;16:50:22;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
66;2023/10/10;16:50:32;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
67;2023/10/10;16:50:42;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
68;2023/10/10;16:50:52;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
69;2023/10/10;16:51:02;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
70;2023/10/10;16:51:12;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
71;2023/10/10;16:51:22;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
72;2023/10/10;16:51:32;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
73;2023/10/10;16:51:42;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
74;2023/10/10;16:51:52;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
75;2023/10/10;16:52:02;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
76;2023/10/10;16:52:12;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
77;2023/10/10;16:52:22;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
78;2023/10/10;16:52:32;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
79;2023/10/10;16:52:42;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
80;2023/10/10;16:52:52;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
81;2023/10/10;16:53:02;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
82;2023/10/10;16:53:12;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
83;2023/10/10;16:53:22;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
84;2023/10/10;16:53:32;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
85;2023/10/10;16:53:42;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
86;2023/10/10;16:53:52;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
87;2023/10/10;16:54:02;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
88;2023/10/10;16:54:12;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
89;2023/10/10;16:54:22;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
90;2023/10/10;16:54:32;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
91;2023/10/10;16:54:42;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
92;2023/10/10;16:54:52;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
93;2023/10/10;16:55:02;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
94;2023/10/10;16:55:12;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
95;2023/10/10;16:55:22;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
96;2023/10/10;16:55:32;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
97;2023/10/10;16:55:42;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
98;2023/10/10;16:55:52;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
99;2023/10/10;16:56:02;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
100;2023/10/10;16:56:12;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
101;2023/10/10;16:56:22;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
102;2023/10/10;16:56:32;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
103;2023/10/10;16:56:42;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
104;2023/10/10;16:56:52;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
105;2023/10/10;16:57:02;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
106;2023/10/10;16:57:12;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
107;2023/10/10;16:57:22;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
108;2023/10/10;16:57:32;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
109;2023/10/10;16:57:42;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
110;2023/10/10;16:57:52;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
111;2023/10/10;16:58:02;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
112;2023/10/10;16:58:12;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
113;2023/10/10;16:58:22;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
114;2023/10/10;16:58:32;4.90478515625;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
115;2023/10/10;16:58:42;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
116;2023/10/10;16:58:52;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
117;2023/10/10;16:59:02;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
118;2023/10/10;16:59:12;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
119;2023/10/10;16:59:22;4.90478515625;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.0146484375
120;2023/10/10;16:59:32;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
121;2023/10/10;16:59:42;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
122;2023/10/10;16:59:52;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
123;2023/10/10;17:00:02;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
124;2023/10/10;17:00:12;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
125;2023/10/10;17:00:22;4.89990234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
126;2023/10/10;17:00:32;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
127;2023/10/10;17:00:42;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
128;2023/10/10;17:00:52;4.903564453125;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
129;2023/10/10;17:01:02;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
130;2023/10/10;17:01:12;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
131;2023/10/10;17:01:22;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
132;2023/10/10;17:01:32;4.90234375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.0146484375
133;2023/10/10;17:01:42;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
134;2023/10/10;17:01:52;4.906005859375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
135;2023/10/10;17:02:02;4.90234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
136;2023/10/10;17:02:12;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
137;2023/10/10;17:02:22;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
138;2023/10/10;17:02:32;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
139;2023/10/10;17:02:42;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
140;2023/10/10;17:02:52;4.90478515625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
141;2023/10/10;17:03:02;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
142;2023/10/10;17:03:12;4.903564453125;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
143;2023/10/10;17:03:22;4.90234375;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
144;2023/10/10;17:03:32;4.89990234375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
145;2023/10/10;17:03:42;4.90234375;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
146;2023/10/10;17:03:52;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
147;2023/10/10;17:04:02;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
148;2023/10/10;17:04:12;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
149;2023/10/10;17:04:22;4.906005859375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
150;2023/10/10;17:04:32;4.903564453125;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
151;2023/10/10;17:04:42;4.903564453125;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
152;2023/10/10;17:04:53;4.90478515625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
153;2023/10/10;17:05:02;4.906005859375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
154;2023/10/10;17:05:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
155;2023/10/10;17:05:22;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
156;2023/10/10;17:05:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
157;2023/10/10;17:05:42;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
158;2023/10/10;17:05:52;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
159;2023/10/10;17:06:02;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
160;2023/10/10;17:06:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
161;2023/10/10;17:06:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
162;2023/10/10;17:06:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
163;2023/10/10;17:06:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
164;2023/10/10;17:06:52;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
165;2023/10/10;17:07:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
166;2023/10/10;17:07:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
167;2023/10/10;17:07:22;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
168;2023/10/10;17:07:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
169;2023/10/10;17:07:42;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
170;2023/10/10;17:07:52;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
171;2023/10/10;17:08:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
172;2023/10/10;17:08:12;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
173;2023/10/10;17:08:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
174;2023/10/10;17:08:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
175;2023/10/10;17:08:42;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
176;2023/10/10;17:08:52;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
177;2023/10/10;17:09:02;0.0146484375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
178;2023/10/10;17:09:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
179;2023/10/10;17:09:22;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
180;2023/10/10;17:09:32;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
181;2023/10/10;17:09:42;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
182;2023/10/10;17:09:52;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
183;2023/10/10;17:10:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
184;2023/10/10;17:10:12;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
185;2023/10/10;17:10:22;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
186;2023/10/10;17:10:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
187;2023/10/10;17:10:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
188;2023/10/10;17:10:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
189;2023/10/10;17:11:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
190;2023/10/10;17:11:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
191;2023/10/10;17:11:22;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
192;2023/10/10;17:11:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
193;2023/10/10;17:11:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
194;2023/10/10;17:11:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
195;2023/10/10;17:12:02;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
196;2023/10/10;17:12:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
197;2023/10/10;17:12:22;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
198;2023/10/10;17:12:32;0.0146484375;0.015869140625;0.0146484375;0.015869140625;0.015869140625;0.015869140625
199;2023/10/10;17:12:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
200;2023/10/10;17:12:52;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
201;2023/10/10;17:13:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
202;2023/10/10;17:13:12;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.0146484375
203;2023/10/10;17:13:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
204;2023/10/10;17:13:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
205;2023/10/10;17:13:42;0.0146484375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
206;2023/10/10;17:13:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
207;2023/10/10;17:14:02;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
208;2023/10/10;17:14:12;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
209;2023/10/10;17:14:22;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
210;2023/10/10;17:14:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
211;2023/10/10;17:14:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
212;2023/10/10;17:14:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
213;2023/10/10;17:15:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
214;2023/10/10;17:15:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
215;2023/10/10;17:15:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
216;2023/10/10;17:15:32;0.0146484375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
217;2023/10/10;17:15:42;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
218;2023/10/10;17:15:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
219;2023/10/10;17:16:02;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
220;2023/10/10;17:16:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
221;2023/10/10;17:16:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
222;2023/10/10;17:16:32;0.0146484375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
223;2023/10/10;17:16:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
224;2023/10/10;17:16:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
225;2023/10/10;17:17:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
226;2023/10/10;17:17:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
227;2023/10/10;17:17:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
228;2023/10/10;17:17:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
229;2023/10/10;17:17:42;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
230;2023/10/10;17:17:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
231;2023/10/10;17:18:02;0.015869140625;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
232;2023/10/10;17:18:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.015869140625;0.015869140625
233;2023/10/10;17:18:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
234;2023/10/10;17:18:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
235;2023/10/10;17:18:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
236;2023/10/10;17:18:52;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
237;2023/10/10;17:19:02;0.0146484375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
238;2023/10/10;17:19:12;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
239;2023/10/10;17:19:22;0.0146484375;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
240;2023/10/10;17:19:32;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
241;2023/10/10;17:19:42;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
242;2023/10/10;17:19:52;0.0146484375;0.015869140625;0.0146484375;0.015869140625;0.0146484375;0.015869140625
243;2023/10/10;17:20:02;0.015869140625;0.015869140625;0.0146484375;0.0146484375;0.0146484375;0.015869140625
