Line, Datetime, PT0 (degC), PT1 (degC), PT2 (degC), PT3 (degC), PT4 (degC), PT5 (degC), PT6 (degC), PT7 (degC)
433, 2023/10/10 17:51:42, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
434, 2023/10/10 17:51:52, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
435, 2023/10/10 17:52:02, 25.396825396825395, 25.213675213675213, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
436, 2023/10/10 17:52:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
437, 2023/10/10 17:52:22, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.03052503052503, 25.03052503052503, 0.0
438, 2023/10/10 17:52:32, 25.457875457875456, 25.213675213675213, 25.09157509157509, 25.76312576312576, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
439, 2023/10/10 17:52:42, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.7020757020757, 24.90842490842491, 24.96947496947497, 25.09157509157509, 0.0
440, 2023/10/10 17:52:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
441, 2023/10/10 17:53:02, 25.396825396825395, 25.09157509157509, 25.152625152625152, 25.76312576312576, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
442, 2023/10/10 17:53:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
443, 2023/10/10 17:53:22, 25.396825396825395, 25.152625152625152, 25.152625152625152, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
444, 2023/10/10 17:53:32, 25.396825396825395, 25.152625152625152, 25.152625152625152, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.152625152625152, 0.0
445, 2023/10/10 17:53:42, 25.274725274725274, 25.152625152625152, 25.03052503052503, 25.7020757020757, 24.847374847374848, 25.03052503052503, 25.03052503052503, 0.0
446, 2023/10/10 17:53:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
447, 2023/10/10 17:54:02, 25.396825396825395, 25.213675213675213, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
448, 2023/10/10 17:54:12, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.7020757020757, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
449, 2023/10/10 17:54:22, 25.457875457875456, 25.213675213675213, 25.09157509157509, 25.76312576312576, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
450, 2023/10/10 17:54:32, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.7020757020757, 24.90842490842491, 25.03052503052503, 25.03052503052503, 0.0
451, 2023/10/10 17:54:42, 25.457875457875456, 25.213675213675213, 25.09157509157509, 25.7020757020757, 24.96947496947497, 24.96947496947497, 25.09157509157509, 0.0
452, 2023/10/10 17:54:52, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.7020757020757, 24.90842490842491, 25.03052503052503, 25.03052503052503, 0.0
453, 2023/10/10 17:55:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
454, 2023/10/10 17:55:12, 25.335775335775335, 25.09157509157509, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
455, 2023/10/10 17:55:22, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
456, 2023/10/10 17:55:32, 25.335775335775335, 25.03052503052503, 25.03052503052503, 25.7020757020757, 24.90842490842491, 24.96947496947497, 25.03052503052503, 0.0
457, 2023/10/10 17:55:42, 25.457875457875456, 25.152625152625152, 25.03052503052503, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.152625152625152, 0.0
458, 2023/10/10 17:55:52, 25.457875457875456, 25.152625152625152, 25.09157509157509, 25.64102564102564, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
459, 2023/10/10 17:56:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
460, 2023/10/10 17:56:12, 25.396825396825395, 25.152625152625152, 25.152625152625152, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
461, 2023/10/10 17:56:22, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.7020757020757, 24.90842490842491, 25.03052503052503, 25.03052503052503, 0.0
462, 2023/10/10 17:56:32, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.152625152625152, 0.0
463, 2023/10/10 17:56:42, 25.396825396825395, 25.09157509157509, 25.03052503052503, 25.76312576312576, 24.96947496947497, 24.96947496947497, 25.09157509157509, 0.0
464, 2023/10/10 17:56:52, 25.335775335775335, 25.09157509157509, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.213675213675213, 0.0
465, 2023/10/10 17:57:02, 25.396825396825395, 25.09157509157509, 25.09157509157509, 25.64102564102564, 24.90842490842491, 24.96947496947497, 25.03052503052503, 0.0
466, 2023/10/10 17:57:12, 25.457875457875456, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.03052503052503, 0.0
467, 2023/10/10 17:57:22, 25.335775335775335, 25.152625152625152, 24.96947496947497, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
468, 2023/10/10 17:57:32, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.152625152625152, 0.0
469, 2023/10/10 17:57:42, 25.396825396825395, 25.213675213675213, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.152625152625152, 0.0
470, 2023/10/10 17:57:52, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
471, 2023/10/10 17:58:02, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
472, 2023/10/10 17:58:12, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
473, 2023/10/10 17:58:22, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
474, 2023/10/10 17:58:32, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
475, 2023/10/10 17:58:42, 25.274725274725274, 25.152625152625152, 25.03052503052503, 25.64102564102564, 24.90842490842491, 24.96947496947497, 24.96947496947497, 0.0
476, 2023/10/10 17:58:52, 25.396825396825395, 25.09157509157509, 25.03052503052503, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.152625152625152, 0.0
477, 2023/10/10 17:59:02, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
478, 2023/10/10 17:59:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.03052503052503, 25.152625152625152, 0.0
479, 2023/10/10 17:59:22, 25.274725274725274, 25.152625152625152, 25.03052503052503, 25.64102564102564, 24.90842490842491, 24.96947496947497, 25.03052503052503, 0.0
480, 2023/10/10 17:59:32, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
481, 2023/10/10 17:59:42, 25.335775335775335, 25.213675213675213, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
482, 2023/10/10 17:59:52, 25.274725274725274, 25.09157509157509, 25.03052503052503, 25.7020757020757, 24.90842490842491, 24.96947496947497, 25.03052503052503, 0.0
483, 2023/10/10 18:00:02, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.76312576312576, 24.90842490842491, 24.90842490842491, 25.09157509157509, 0.0
484, 2023/10/10 18:00:12, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.90842490842491, 24.96947496947497, 24.96947496947497, 0.0
485, 2023/10/10 18:00:22, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.03052503052503, 25.152625152625152, 0.0
486, 2023/10/10 18:00:32, 25.396825396825395, 25.09157509157509, 25.152625152625152, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
487, 2023/10/10 18:00:42, 25.396825396825395, 25.09157509157509, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
488, 2023/10/10 18:00:52, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
489, 2023/10/10 18:01:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.90842490842491, 25.03052503052503, 25.09157509157509, 0.0
490, 2023/10/10 18:01:12, 25.335775335775335, 25.09157509157509, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
491, 2023/10/10 18:01:22, 25.335775335775335, 25.09157509157509, 24.96947496947497, 25.64102564102564, 24.90842490842491, 24.96947496947497, 25.03052503052503, 0.0
492, 2023/10/10 18:01:32, 25.396825396825395, 25.09157509157509, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
493, 2023/10/10 18:01:42, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.64102564102564, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
494, 2023/10/10 18:01:52, 25.335775335775335, 25.152625152625152, 25.152625152625152, 25.76312576312576, 24.96947496947497, 25.152625152625152, 25.09157509157509, 0.0
495, 2023/10/10 18:02:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
496, 2023/10/10 18:02:12, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.7020757020757, 25.03052503052503, 24.96947496947497, 25.09157509157509, 0.0
497, 2023/10/10 18:02:22, 25.396825396825395, 25.09157509157509, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
498, 2023/10/10 18:02:32, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.90842490842491, 24.96947496947497, 25.03052503052503, 0.0
499, 2023/10/10 18:02:42, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.152625152625152, 25.09157509157509, 0.0
500, 2023/10/10 18:02:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.03052503052503, 0.0
501, 2023/10/10 18:03:02, 25.396825396825395, 25.152625152625152, 24.96947496947497, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.03052503052503, 0.0
502, 2023/10/10 18:03:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.76312576312576, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
503, 2023/10/10 18:03:22, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
504, 2023/10/10 18:03:32, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
505, 2023/10/10 18:03:42, 25.274725274725274, 25.152625152625152, 25.03052503052503, 25.64102564102564, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
506, 2023/10/10 18:03:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
507, 2023/10/10 18:04:02, 25.396825396825395, 25.213675213675213, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
508, 2023/10/10 18:04:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
509, 2023/10/10 18:04:22, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.152625152625152, 0.0
510, 2023/10/10 18:04:32, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
511, 2023/10/10 18:04:42, 25.457875457875456, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.213675213675213, 25.152625152625152, 0.0
512, 2023/10/10 18:04:52, 25.396825396825395, 25.09157509157509, 25.03052503052503, 25.76312576312576, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
513, 2023/10/10 18:05:02, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
514, 2023/10/10 18:05:12, 25.335775335775335, 25.03052503052503, 25.03052503052503, 25.579975579975578, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
515, 2023/10/10 18:05:22, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.152625152625152, 0.0
516, 2023/10/10 18:05:32, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.152625152625152, 0.0
517, 2023/10/10 18:05:42, 25.396825396825395, 25.152625152625152, 25.152625152625152, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
518, 2023/10/10 18:05:52, 25.335775335775335, 25.09157509157509, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
519, 2023/10/10 18:06:02, 25.335775335775335, 25.213675213675213, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
520, 2023/10/10 18:06:12, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
521, 2023/10/10 18:06:22, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.64102564102564, 24.96947496947497, 25.03052503052503, 25.152625152625152, 0.0
522, 2023/10/10 18:06:32, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.152625152625152, 0.0
523, 2023/10/10 18:06:42, 25.396825396825395, 25.213675213675213, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.03052503052503, 0.0
524, 2023/10/10 18:06:52, 25.274725274725274, 25.09157509157509, 24.96947496947497, 25.64102564102564, 24.90842490842491, 24.96947496947497, 24.96947496947497, 0.0
525, 2023/10/10 18:07:02, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.579975579975578, 24.96947496947497, 25.09157509157509, 25.03052503052503, 0.0
526, 2023/10/10 18:07:12, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
527, 2023/10/10 18:07:22, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
528, 2023/10/10 18:07:32, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.152625152625152, 0.0
529, 2023/10/10 18:07:42, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.09157509157509, 0.0
530, 2023/10/10 18:07:52, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.03052503052503, 25.152625152625152, 0.0
531, 2023/10/10 18:08:02, 25.335775335775335, 25.09157509157509, 24.96947496947497, 25.64102564102564, 24.90842490842491, 25.03052503052503, 25.09157509157509, 0.0
532, 2023/10/10 18:08:12, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
533, 2023/10/10 18:08:22, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
534, 2023/10/10 18:08:32, 25.335775335775335, 25.09157509157509, 25.09157509157509, 25.7020757020757, 24.90842490842491, 24.96947496947497, 24.90842490842491, 0.0
535, 2023/10/10 18:08:42, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.96947496947497, 24.96947496947497, 25.09157509157509, 0.0
536, 2023/10/10 18:08:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
537, 2023/10/10 18:09:02, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
538, 2023/10/10 18:09:12, 25.335775335775335, 25.09157509157509, 24.96947496947497, 25.579975579975578, 24.96947496947497, 25.03052503052503, 25.03052503052503, 0.0
539, 2023/10/10 18:09:22, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
540, 2023/10/10 18:09:32, 25.396825396825395, 25.09157509157509, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
541, 2023/10/10 18:09:42, 25.335775335775335, 25.09157509157509, 24.96947496947497, 25.64102564102564, 24.96947496947497, 24.96947496947497, 25.09157509157509, 0.0
542, 2023/10/10 18:09:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
543, 2023/10/10 18:10:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
544, 2023/10/10 18:10:12, 25.396825396825395, 25.152625152625152, 25.152625152625152, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
545, 2023/10/10 18:10:22, 25.274725274725274, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.90842490842491, 25.03052503052503, 25.03052503052503, 0.0
546, 2023/10/10 18:10:32, 25.396825396825395, 25.09157509157509, 25.03052503052503, 25.64102564102564, 24.96947496947497, 25.03052503052503, 25.09157509157509, 0.0
547, 2023/10/10 18:10:42, 25.335775335775335, 25.03052503052503, 25.03052503052503, 25.579975579975578, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
548, 2023/10/10 18:10:52, 25.457875457875456, 25.152625152625152, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
549, 2023/10/10 18:11:02, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
550, 2023/10/10 18:11:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
551, 2023/10/10 18:11:22, 25.396825396825395, 25.09157509157509, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.09157509157509, 25.152625152625152, 0.0
552, 2023/10/10 18:11:32, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.64102564102564, 25.03052503052503, 24.96947496947497, 25.03052503052503, 0.0
553, 2023/10/10 18:11:42, 25.335775335775335, 25.152625152625152, 25.152625152625152, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
554, 2023/10/10 18:11:52, 25.335775335775335, 25.152625152625152, 24.96947496947497, 25.64102564102564, 24.96947496947497, 25.152625152625152, 25.152625152625152, 0.0
555, 2023/10/10 18:12:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.09157509157509, 25.152625152625152, 0.0
556, 2023/10/10 18:12:12, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
557, 2023/10/10 18:12:22, 25.396825396825395, 25.213675213675213, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.09157509157509, 25.152625152625152, 0.0
558, 2023/10/10 18:12:32, 25.274725274725274, 25.09157509157509, 24.96947496947497, 25.579975579975578, 24.96947496947497, 24.96947496947497, 25.09157509157509, 0.0
559, 2023/10/10 18:12:42, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
560, 2023/10/10 18:12:52, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.64102564102564, 24.96947496947497, 25.03052503052503, 25.03052503052503, 0.0
561, 2023/10/10 18:13:02, 25.396825396825395, 25.213675213675213, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
562, 2023/10/10 18:13:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.03052503052503, 0.0
563, 2023/10/10 18:13:22, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.09157509157509, 25.09157509157509, 25.03052503052503, 0.0
564, 2023/10/10 18:13:32, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.152625152625152, 0.0
565, 2023/10/10 18:13:42, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.76312576312576, 25.09157509157509, 25.03052503052503, 25.09157509157509, 0.0
566, 2023/10/10 18:13:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.09157509157509, 25.09157509157509, 25.213675213675213, 0.0
567, 2023/10/10 18:14:02, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.152625152625152, 0.0
568, 2023/10/10 18:14:12, 25.274725274725274, 25.09157509157509, 25.03052503052503, 25.579975579975578, 24.96947496947497, 24.96947496947497, 25.09157509157509, 0.0
569, 2023/10/10 18:14:22, 25.335775335775335, 25.152625152625152, 25.03052503052503, 25.64102564102564, 24.96947496947497, 24.96947496947497, 24.96947496947497, 0.0
570, 2023/10/10 18:14:32, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.03052503052503, 25.09157509157509, 25.09157509157509, 0.0
571, 2023/10/10 18:14:42, 25.396825396825395, 25.152625152625152, 25.152625152625152, 25.7020757020757, 25.09157509157509, 25.09157509157509, 25.152625152625152, 0.0
572, 2023/10/10 18:14:52, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.03052503052503, 25.09157509157509, 0.0
573, 2023/10/10 18:15:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.03052503052503, 25.09157509157509, 0.0
574, 2023/10/10 18:15:12, 25.274725274725274, 25.09157509157509, 24.96947496947497, 25.579975579975578, 24.96947496947497, 25.03052503052503, 25.03052503052503, 0.0
575, 2023/10/10 18:15:22, 25.335775335775335, 25.152625152625152, 24.96947496947497, 25.579975579975578, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
576, 2023/10/10 18:15:32, 25.274725274725274, 25.09157509157509, 25.03052503052503, 25.579975579975578, 24.96947496947497, 25.03052503052503, 25.03052503052503, 0.0
577, 2023/10/10 18:15:42, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 25.03052503052503, 24.96947496947497, 25.03052503052503, 0.0
578, 2023/10/10 18:15:52, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.579975579975578, 25.03052503052503, 24.96947496947497, 24.96947496947497, 0.0
579, 2023/10/10 18:16:02, 25.335775335775335, 25.152625152625152, 24.96947496947497, 25.579975579975578, 24.96947496947497, 24.96947496947497, 25.03052503052503, 0.0
580, 2023/10/10 18:16:12, 25.457875457875456, 25.213675213675213, 25.213675213675213, 25.7020757020757, 25.152625152625152, 25.09157509157509, 25.152625152625152, 0.0
581, 2023/10/10 18:16:22, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.7020757020757, 24.96947496947497, 25.09157509157509, 25.152625152625152, 0.0
582, 2023/10/10 18:16:32, 25.335775335775335, 25.152625152625152, 24.96947496947497, 25.64102564102564, 25.09157509157509, 25.09157509157509, 25.152625152625152, 0.0
583, 2023/10/10 18:16:42, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
584, 2023/10/10 18:16:52, 25.396825396825395, 25.213675213675213, 25.03052503052503, 25.7020757020757, 25.09157509157509, 25.09157509157509, 25.09157509157509, 0.0
585, 2023/10/10 18:17:02, 25.396825396825395, 25.213675213675213, 25.03052503052503, 25.64102564102564, 25.09157509157509, 25.09157509157509, 25.152625152625152, 0.0
586, 2023/10/10 18:17:12, 25.457875457875456, 25.213675213675213, 25.09157509157509, 25.7020757020757, 25.03052503052503, 25.09157509157509, 25.152625152625152, 0.0
587, 2023/10/10 18:17:22, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
588, 2023/10/10 18:17:32, 25.396825396825395, 25.152625152625152, 25.03052503052503, 25.64102564102564, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
589, 2023/10/10 18:17:42, 25.335775335775335, 25.213675213675213, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.03052503052503, 25.152625152625152, 0.0
590, 2023/10/10 18:17:52, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.03052503052503, 25.09157509157509, 0.0
591, 2023/10/10 18:18:02, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.152625152625152, 25.152625152625152, 0.0
592, 2023/10/10 18:18:12, 25.396825396825395, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.09157509157509, 24.96947496947497, 25.09157509157509, 0.0
593, 2023/10/10 18:18:22, 25.335775335775335, 25.09157509157509, 25.03052503052503, 25.64102564102564, 25.03052503052503, 24.90842490842491, 25.09157509157509, 0.0
594, 2023/10/10 18:18:32, 25.274725274725274, 25.09157509157509, 25.03052503052503, 25.579975579975578, 25.03052503052503, 25.03052503052503, 25.09157509157509, 0.0
595, 2023/10/10 18:18:42, 25.335775335775335, 25.152625152625152, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.152625152625152, 25.152625152625152, 0.0
596, 2023/10/10 18:18:52, 25.396825396825395, 25.09157509157509, 25.03052503052503, 25.64102564102564, 25.09157509157509, 25.09157509157509, 25.09157509157509, 0.0
597, 2023/10/10 18:19:02, 25.396825396825395, 25.09157509157509, 25.09157509157509, 25.64102564102564, 25.09157509157509, 25.09157509157509, 25.152625152625152, 0.0
